VariableName,Electricity:Facility,Gas:Facility
KeyValue,,
1478,3470459380.637694,2750761539.2435975
1479,3470423820.2564297,2736764494.397818
1480,3646637320.1940255,2877554746.3493724
1481,3333144638.7617555,3141059705.7672977
1482,2708689018.4002056,3630365270.64652
1483,2621416465.6833067,3914942930.103305
1484,2084308590.753908,4396553312.470833
1485,1997236402.074861,4699053517.315527
1486,1257685080.924549,7886768.193506015
1487,1087064946.2432573,54710535.5647725
1488,862278962.4082292,88155038.06193689
1489,923099201.9097152,497882425.82279974
1490,919002777.9279492,634092091.8786176
1491,935116110.2231575,1110125850.7698693
1492,964124814.8414601,962293617.1799453
1493,1074427916.2748132,1450694310.386288
1494,1431875638.169016,5497914122.833938
1495,1463853158.3231578,8432095393.1304035
1496,2356737321.2665324,7280556556.338563
1497,2222802745.1283116,6845028640.915519
1498,2045015635.6844072,6393936414.652187
1499,2043194851.8703322,5909081071.507299
1500,2041454476.7888336,5271205018.010214
1501,2040123694.7303681,4758099607.975306
1502,1144124947.311662,5567174689.843139
1503,1144333261.3924954,5699188226.107995
1504,1320624869.1490352,5824058364.135445
1505,1276866464.2974503,6201092457.731724
1506,1256084828.1014516,32744529.30076691
1507,1175913605.9398677,103778625.68254432
1508,1242262628.6204998,496442499.2060925
1509,1139132057.1717436,758527534.3863053
1510,1066835048.4266963,962212099.5067619
1511,966318024.6521987,1027244876.5267959
1512,940377729.6956147,1148551154.0451653
1513,926881256.5261521,1226138462.5933182
1514,940992835.4500102,1248140329.9720554
1515,927085752.647268,1291469140.4958098
1516,985163296.2619593,1335322523.073456
1517,1059382082.5050029,1397812615.1529844
1518,1126371625.184368,1406777514.2791138
1519,1175800918.1450357,1394455689.7408
1520,1152609946.9097369,1301298668.6134553
1521,1003211063.8093752,967399348.7918864
1522,875315895.2265606,871545321.4643153
1523,822844031.5110292,775277821.5292972
1524,838183016.0135539,778808024.9359664
1525,822589799.154596,671680326.5593637
1526,838017898.2567304,721492353.6600634
1527,822675080.0860672,781044015.8533047
1528,1014377329.7540472,1015701579.4612367
1529,1233733535.308811,1129462038.4270892
1530,1410701122.4125307,1262469816.9573538
1531,1345925375.0432773,1357932086.2805624
1532,1249272199.758391,1405001229.3308673
1533,1147569062.657285,1503554619.040729
1534,1073624526.7529476,1527675916.8989034
1535,971841050.8887023,1569696335.7532825
1536,1121095394.7660654,1529774845.3536296
1537,1107267444.1791408,1563562566.081217
1538,1121232545.8892155,1588710755.7345288
1539,1107404985.5384445,1601572765.5974727
1540,1165391303.381672,1634191904.6717281
1541,1329280115.5197082,1647648344.9802382
1542,1445222216.597545,7129401132.017423
1543,1827564677.1815073,8931196267.880322
1544,3790362193.6473503,6982159795.767764
1545,3653431742.195759,5777456638.890595
1546,3474927969.0984488,4798333636.204728
1547,3473323148.3725605,4140353645.384998
1548,3293430542.5838127,3999451661.9754496
1549,3470943903.245298,3043154799.1830587
1550,3469810539.0053997,2435874358.3215857
1551,3469200377.3899503,2077630207.0331783
1552,3645219562.1293306,2124378969.3678396
1553,3301102062.2251544,2592421542.1587276
1554,2707623243.7642646,3303900328.999638
1555,2619840479.402203,3389584729.150931
1556,2082865460.2013001,4015633093.92221
1557,1995232228.1763372,4146742430.1884494
1558,1257685073.2889233,7887325.138568389
1559,1079971944.8657737,15701990.273450943
1560,1040202846.4021097,24317242.902757596
1561,1043047733.0139607,51753579.82070896
1562,1041648960.1357367,62615722.385172255
1563,1085331463.0121863,266208126.89206997
1564,1156176074.3652012,497690096.38518184
1565,1321356375.7032883,574081907.8800849
1566,1431370982.4975758,5680787271.218379
1567,1813952188.7003465,6472687160.180151
1568,3782061448.037154,4467025874.500743
1569,3648545501.331955,3821239272.029767
1570,3471314828.8896346,3229897014.5646777
1571,3470638927.2309985,2915271847.401431
1572,3291012681.6068563,2834507347.70283
1573,3469797457.62983,2459448672.435562
1574,3469468100.8542314,2265034681.1996284
1575,3469338591.451834,2200879883.356792
1576,3645499526.6879954,2314421972.8039565
1577,3301105072.858535,2534559789.8501205
1578,2707040608.099047,2887763586.78469
1579,2619319519.803058,3033730404.7875137
1580,2082056107.5948234,3650589517.9573655
1581,1994440492.691622,3826590360.853426
1582,1257685069.2740324,7887055.434355694
1583,1079971941.7652996,15700781.80505079
1584,1035972021.1129504,7887085.924855291
1585,1043030769.3199335,41618795.5115521
1586,1041627906.0205778,41639378.98092682
1587,1043058891.7102797,70801060.82444292
1588,1085645683.0934458,55986067.412679985
1589,1264802103.337559,90778978.29961257
1590,1424784112.3018103,4239054982.845646
1591,1807867277.6099796,4345728042.315015
1592,3777812108.0303497,2381232342.38185
1593,3644985874.164003,1874012059.8118057
1594,3468800458.609839,1749407759.7536807
1595,3472631122.428573,1384019860.8830857
1596,3296775696.5281615,1208911579.8262556
1597,3478236811.1177144,762871935.15955
1598,3475300072.7080164,456641985.69672745
1599,3469015024.157356,437521966.9318248
1600,3642901914.231643,502655836.0823973
1601,3298391359.5395303,721225269.444512
1602,2704279131.7481217,1170150490.7878726
1603,2616652785.2581253,1430185892.9802508
1604,2078996379.326011,1865058517.319166
1605,1991348771.82405,2074576348.9558465
1606,1257685061.7560937,7886867.458871244
1607,1079971934.8493807,7885989.066300472
1608,1035972023.0619318,15701351.434992999
1609,1035972016.6851903,7886018.229727706
1610,1035972015.2745918,7886479.000373487
1611,1040196889.7588027,30929247.890481252
1612,1085613696.5555656,34975611.46891348
1613,1264750787.3819687,56309478.40498455
1614,1390518857.6193478,3044220781.3321133
1615,1804912910.0334618,2919492629.865425
1616,3776394096.212655,1541349561.1229663
1617,3643712043.581938,1086148658.7636516
1618,3467983844.232586,859549729.0143951
1619,3472734424.8286734,726695484.8954849
1620,3296418196.955274,782119986.1475166
1621,3477425796.135054,531507246.75119394
1622,3474116472.224881,330939488.04293776
1623,3468078909.3468075,360980148.1536423
1624,3642839885.817272,465233212.6007859
1625,3298262721.4926057,617997013.7552067
1626,2703957414.9159136,914917528.0362445
1627,2616081105.163682,979129739.6212548
1628,2078128158.707945,1230203898.3505342
1629,1990201466.3244848,1267720076.1263306
1630,1257685068.5465758,15702350.963552095
1631,1079971926.776176,7886228.452241221
1632,1035972012.8570101,7886674.161941462
1633,1035972020.2093188,15701359.85089308
1634,1035972015.1551031,7886688.731576101
1635,1035972012.1405247,7887145.716119391
1636,1079971928.8223794,7886252.186690851
1637,1257690535.0620475,15723947.749658762
1638,1388679872.2692332,2321633268.254039
1639,1803173645.6794045,1832005679.437857
1640,3775603984.494196,1008528039.8632736
1641,3643322363.599415,815720165.202035
1642,3467547785.69512,776066003.8882295
1643,3470806715.134246,731777684.6258403
1644,3292420914.342742,777807830.2324668
1645,3472048151.3339624,561153641.1542741
1646,3467658735.306534,520254607.96685
1647,3466829188.021708,445562113.18027735
1648,3642919688.9374776,530137312.57621866
1649,3298378543.5199146,720381189.0846916
1650,2704139690.666155,1059611913.5735204
1651,2616510150.303742,1330190720.9064505
1652,2078779667.7940946,1723832998.4869094
1653,1991043632.8233917,1883159826.0782518
1654,1257685056.1767547,7886764.646302851
1655,1079971930.184179,7886517.139696937
1656,856545397.6007278,15701023.393263869
1657,856545389.8552155,7886503.424891586
1658,856545393.587036,7886952.20079714
1659,856545399.0391881,15700556.125559667
1660,904775966.6097306,27981480.510561556
1661,995612738.9003022,58287000.24076092
1662,1389677495.9954455,2663074325.295705
1663,1446561067.8421514,3126149339.9890237
1664,2342776760.016968,2683625131.410365
1665,2210272498.4741125,2428774249.327578
1666,2033838125.7855573,2170744856.580895
1667,2033447376.395755,1943034025.054407
1668,2032982453.0722294,1631074833.6488214
1669,2032536997.6841211,1311576213.8841577
1670,1135742545.753422,1581504023.4262738
1671,1135978752.3706982,1734870301.3675406
1672,1312240768.6540833,1896973305.2461486
1673,1237236456.7432609,2255300481.173639
1674,1252548255.6175683,15716971.973340027
1675,1164548426.4264348,7893582.356763821
1676,1164548423.077894,15716482.5046835
1677,1076552256.0064769,15729852.722265024
1678,988545134.1849788,15700912.56817844
1679,900545301.875279,7886454.3804264255
1680,860776625.4222292,28371091.65397217
1681,863609505.5716345,50622581.53660984
1682,862203807.0954764,48346413.99196446
1683,907636840.7190979,73070033.2091159
1684,994229745.8583257,73385348.35503973
1685,1171676690.0708885,105280383.87424672
1686,1104461075.4041967,83382402.73423548
1687,1075141852.068169,109678080.6080607
1688,941681293.5713543,63744413.01008759
1689,767081833.6758103,61865526.27135911
1690,765641342.9925071,38516882.12047944
1691,767041017.8290722,29528244.486508485
1692,765634532.1512946,29848989.234892875
1693,805503930.0026321,22674724.050788667
1694,760000190.3467904,7883229.227907597
1695,935999838.998734,7882792.965016697
1696,1067999576.075318,7883135.843703348
1697,1129513976.0744038,7882339.69915693
1698,1168757789.5601401,15526133.872409169
1699,1170168514.882789,22522078.952131208
1700,1083584375.527783,37128000.420720145
1701,994177457.4784882,29476547.159505807
1702,907588827.5276397,37239720.06163146
1703,862186146.0210649,36603969.36457615
1704,1043023088.8828061,42478309.77895588
1705,1041617259.9031016,47239299.235732295
1706,1043030257.2901504,49137453.69834102
1707,1085626865.5777032,48126805.28914257
1708,1264761803.6611414,68669107.14341547
1709,1544775348.0240846,3223285112.41159
1710,1835626593.325162,2641405204.664479
1711,3776376712.0338564,1470618914.028725
1712,3643941561.9385552,1267553330.599863
1713,3467658351.745943,1087629696.350259
1714,3467502965.332408,980064365.799446
1715,3288151743.693048,1059898475.4661325
1716,3467258145.7948875,802800614.1104456
1717,3467110380.0428147,677671646.4309223
1718,3466917618.274466,509199732.36657727
1719,3642873021.2546535,485742837.8637079
1720,3311505666.2195516,542884301.8039993
1721,2816760387.699754,885328658.8780692
1722,2877731693.2373443,920572362.8824676
1723,2568638088.293175,1101344855.660822
1724,2520553056.886137,1096371510.2125516
1725,1257685054.2436712,15701642.782215416
1726,1079971915.4037833,7887112.568107167
1727,1035972000.5251019,7886199.578391023
1728,1035972004.582894,7886615.737763435
1729,1035972002.5616735,15701145.465835193
1730,1035971996.1818149,7886535.422960879
1731,1079971912.2956927,7886959.501520011
1732,1257690511.2362618,15722460.881103387
1733,1880894596.9692993,1642083757.754093
1734,2277964653.282573,1242203406.961911
1735,4275114477.6000223,484791396.7877959
1736,4163996917.549088,308665334.7328126
1737,3963591196.3040776,258194246.04957715
1738,3960601022.7000084,233714080.53499824
1739,3787221383.244032,265110667.76396227
1740,3944145509.090803,200066635.27791262
1741,4032926101.8111067,106920781.66162124
1742,4082556892.233241,57462055.7028058
1743,4279144544.5144806,90208535.0158023
1744,3732087068.8414373,94084605.72158489
1745,2549337265.649561,206417596.28453317
1746,2615383352.4623003,440232732.6627342
1747,2077417283.3817294,714750020.8306022
1748,1989616648.961702,859100060.1567253
1749,1257685047.5643303,7886507.738419622
1750,1079971915.297046,15700890.70337312
1751,1035971996.0021385,7886409.405384669
1752,1035971995.4509683,7886812.449435827
1753,1035972001.2783574,15700179.415017279
1754,1035971995.9902326,7886710.108298175
1755,1079971905.5980997,7885787.710180026
1756,1257690506.1536164,15724195.72896439
1757,1541328227.1680462,1985518422.1108997
1758,1802745027.3370175,1553608170.355529
1759,3775310004.342649,780937454.9380919
1760,3643020429.0959787,572571195.2531657
1761,3466954099.9474573,484589937.2235468
1762,3471991724.2699966,437939658.3131223
1763,3298344598.3617563,508908022.3667141
1764,3482856154.6473165,405195276.41370314
1765,3482915649.0974407,296699010.2148093
1766,3478505785.832357,195393359.8779528
1767,3646721234.7662807,238182420.50802743
1768,3236378984.8909097,295510640.09492445
1769,2549598250.742256,449576993.0685104
1770,2615597236.6360836,634671081.1639277
1771,2077614656.143093,864044078.9714674
1772,1989804926.4180777,991563867.4014907
1773,1257685034.9338524,7886888.199635498
1774,1079971909.3455665,7885964.840354303
1775,1035972000.9715312,15701171.850827232
1776,1035971990.3248273,7885844.710162673
1777,1035971988.8077291,7886243.976018554
1778,1035971997.0550096,7886649.206805394
1779,1079971905.8282466,15701175.533876467
1780,1257690498.0362115,15723583.41795095
1781,1542378868.539709,2340784947.5097737
1782,1804348997.3660069,2585880755.3986077
1783,3776646075.674449,1746371891.2842214
1784,3644191295.225454,1456564564.062361
1785,3467648519.67564,1045103228.4419852
1786,3467353262.9997296,839595358.2972146
1787,3287774930.5591736,738776878.9181222
1788,3466882998.803641,474579857.1127973
1789,3466720343.1723366,338852955.3651549
1790,3466657754.509735,290355230.6801425
1791,3642622536.857973,260103084.07165068
1792,3236388187.653215,302022496.8296575
1793,2549800838.5239005,631019200.719849
1794,2615865817.176102,846204942.1239816
1795,2077989939.7839959,1155722616.8147078
1796,1990179980.6658323,1271653782.6013997
1797,1257685041.9127848,15701056.803239875
1798,1079971904.196066,7886577.601954227
1799,1035971989.1949699,7886983.504529654
1800,1035971989.1011775,7886032.264894768
1801,1035971992.6115685,15701235.451592969
1802,1035971985.4091738,7885875.95312191
1803,1079971896.8397477,7886270.131926346
1804,1264035589.727383,46593684.9353515
1805,1542767283.5367956,2443987310.1058817
1806,1804065456.9316163,2393025097.7884097
1807,3776332579.60151,1537290138.5577679
1808,3644030208.9653525,1353604690.9572594
1809,3467570541.940181,1015020681.7701998
1810,3467234599.476567,762740349.2073803
1811,3287729614.014841,709256150.9795523
1812,3466857791.7641845,456290034.2214513
1813,3466714713.056487,335315363.5273268
1814,3466748957.8589554,209938452.5595333
1815,3642589261.8545732,227828071.2954557
1816,3236375001.969234,285948171.630956
1817,2549640000.68305,477270394.2515394
1818,2615741776.557008,750593033.4992152
1819,2077915048.5831628,1113112147.6547766
1820,1990075967.1161413,1209417865.8114538
1821,1257685033.5193496,7886524.845191069
1822,1079971897.1754842,7886919.757226748
1823,1035971989.0636164,7885979.018981963
1824,856545370.6495389,15701099.226236904
1825,856545364.0330373,7885789.421937527
1826,856545362.6102697,7886172.918643824
1827,903364066.8614581,20778941.198418792
1828,994194289.7640731,46796916.548582755
1829,1543155085.5840847,2594296927.7666264
1830,1445922413.7343688,2790264584.6017013
1831,2342072090.222046,2264150008.612322
1832,2209469482.646785,1885048741.541175
1833,2032751811.433144,1387166082.757157
1834,2032329777.6461353,1109574112.0135233
1835,2033870723.3527927,891004718.8529959
1836,2037348721.203544,786763195.5143622
1837,1138631274.9285302,870926676.1309347
1838,1135409132.1304305,677067308.612628
1839,1310586422.9591928,669189162.7369639
1840,1173780778.3409333,939445181.0985563
1841,1098762214.9390695,15715203.681156674
1842,1164548389.162147,15715445.407654857
1843,1164548385.460247,7894285.937835549
1844,1076552204.9072394,23558210.70710537
1845,988545103.189087,7886269.205339318
1846,900545274.4645879,7886655.729158631
1847,856545366.7385681,7885710.591805524
1848,856543544.5858697,7882366.57466854
1849,856543544.822423,7882619.888042859
1850,863580783.9118438,32222023.609575663
1851,906180350.1690898,41242195.99996019
1852,995606555.1660492,49964586.54062878
1853,1170196909.4498422,48360169.15843015
1854,1075072776.6074104,63722575.203541785
1855,1073652544.5875605,48051510.56493662
1856,943063873.9642934,56449404.51464912
1857,765630774.7394599,29046910.80131723
1858,763517912.1009511,24610101.932502758
1859,760003804.0579649,7890506.851558357
1860,760009256.760807,23558070.680461794
1861,760003800.2236217,7890140.131390484
1862,760000167.9753401,7882764.519057092
1863,935999816.5290339,7882461.347229272
1864,1067999552.880089,7882722.880477145
1865,1098756753.0818367,7883004.179771295
1866,1164542929.6364388,7883247.63830416
1867,1164542929.3108382,7882417.369954365
1868,1076548555.9288707,15714791.50752576
1869,989949192.2476429,11684026.98430749
1870,907573692.6860977,27527605.128610536
1871,862174356.9957091,29495336.833972204
1872,1043011075.6439995,43353350.20754047
1873,1041610027.3414944,36130513.17771158
1874,1043024847.9530746,48118015.19668466
1875,1085622144.2795594,47357027.28087697
1876,1264752359.3140783,64433118.925604545
1877,1543150992.4465299,2628987680.638722
1878,1803429731.0343177,1824943292.9659004
1879,3775505927.370684,898369781.3492768
1880,3643142188.842017,657339991.1529901
1881,3466978801.29646,544303457.8858076
1882,3469515600.163424,483742414.8317651
1883,3295075151.421007,572585111.4779814
1884,3479142721.4261312,407049757.92329794
1885,3478884779.041212,264898796.56840357
1886,3473662920.537552,166019913.18934262
1887,3644112528.7206244,196364584.5497358
1888,3236333499.1279893,255640826.25849506
1889,2549620055.640187,475452730.86851287
1890,2615642576.5031586,673961055.5075222
1891,2077649743.7005696,900533510.5453768
1892,1989785912.140753,984960772.9088119
1893,1257685018.9921885,7886624.9657406015
1894,1079971890.651627,15700967.679824969
1895,1035971972.3368785,7885705.43260474
1896,1035971965.7939396,7886044.13763993
1897,1035971973.2798772,7886393.834024491
1898,1035971972.5346818,15700525.141222058
1899,1079971877.1843526,7886130.672490994
1900,1257690462.506016,15721826.96501737
1901,1510910293.0373282,2121019530.4013984
1902,1802803770.0867329,1582447140.2035074
1903,3775347670.9178047,811871460.6863456
1904,3643047920.687561,599171993.0053227
1905,3466895484.1808243,475472712.346252
1906,3470293500.1726913,426295585.98221457
1907,3294947114.3802633,491778949.33748835
1908,3478545008.0447254,369838836.91597855
1909,3477452011.7981405,215755793.49006286
1910,3472603774.993889,126760219.01385678
1911,3642943499.395568,175433984.09245136
1912,3236306682.1304054,228950026.62696692
1913,2549661277.7412295,514233775.1592725
1914,2615636328.0441155,672023441.9249959
1915,2077606294.279021,855237308.9085001
1916,1989764195.5192633,959693979.7679822
1917,1257685015.2198753,7886597.421764268
1918,1079971878.8932347,7885625.899864923
1919,1035971970.6955286,7885978.069459208
1920,1035971969.0091933,15700972.563134408
1921,1035971962.23415,7885671.154009419
1922,1035971960.9143027,7886013.27593289
1923,1079971880.3589594,7886358.114185619
1924,1257690453.084482,15723415.34633311
1925,1510625419.6859317,1995059522.6557715
1926,1802779452.5210984,1586535612.2823668
1927,3775391606.9888315,852344626.2844995
1928,3642992159.1471777,546595947.2061578
1929,3466775620.537668,375418105.6455587
1930,3467197261.3568287,303565625.28650254
1931,3287320062.109724,363258870.7643371
1932,3468951172.403296,292753558.76606387
1933,3467207832.9902477,233960556.94229743
1934,3466633978.7332234,265817831.1953647
1935,3642718364.0435624,351705644.6622167
1936,3236571104.808579,470260676.75142246
1937,2519162596.0040946,723735646.2378895
1938,2615875511.497908,845001381.6746538
1939,2077989273.4000173,1144695479.3764913
1940,1990257330.9743707,1336869147.401122
1941,1257685005.0544286,7886868.845463493
1942,1079971877.4426122,7885886.5176802855
1943,1035971968.9225101,15700807.63757247
1944,1035971957.8512962,7885567.310938272
1945,1035971955.5145922,7885893.72234654
1946,1035971962.461785,7886226.740672068
1947,1079971875.838683,15700133.675885078
1948,1257690442.574788,15721996.579885267
1949,1511554405.614102,2266968793.2259574
1950,1804727064.7325983,2817913673.8377037
1951,3777341275.953913,2184478415.014232
1952,3644693682.049419,1789005331.1132855
1953,3467711742.495451,1100748618.8728566
1954,3467191166.618186,727593733.8494333
1955,3287757173.832626,738292740.3803017
1956,3466893760.2150183,489386601.3386279
1957,3466798798.9107037,408837183.20309687
1958,3466758035.895671,377847527.5160639
1959,3642715586.068461,342376521.22452915
1960,3236516942.841764,415289939.477456
1961,2519081691.51155,646655254.7818578
1962,2615742673.667812,750984817.1377689
1963,2077770288.7409086,997476372.8742058
1964,1989876595.057889,1062125070.0924717
1965,1257685001.0568721,7886447.534359839
1966,1079971873.6618881,7886090.163704847
1967,1035971964.0962174,15701182.067990592
1968,1035971950.6244926,7885736.610561008
1969,1035971950.9890432,7886053.649979341
1970,1035971958.4389541,7886375.4315168485
1971,1079971868.9995763,15700396.806227393
1972,1257690435.162443,15722176.177128999
1973,1523476373.0244331,1780879214.2257705
1974,1802626411.1130252,1501538371.281929
1975,3775400047.3165193,860583097.9664584
1976,3643157652.600667,700857938.1580944
1977,3466903882.5486045,486663671.8221197
1978,3466848448.9870634,454644253.5443742
1979,3287480669.3509583,509489976.7291553
1980,3466728207.4896855,350443896.5883707
1981,3466693197.906936,323426399.95628667
1982,3466694332.300289,320843282.6648313
1983,3642692814.4564714,327690818.12175936
1984,3236481863.244458,389899754.6740076
1985,2519041365.430755,625577573.9605418
1986,2615784403.699038,789789886.9305501
1987,2077919907.078641,1109884787.1131775
1988,1990172668.08635,1269812073.6048748
1989,1257684997.2813637,7885847.56914426
1990,1079971864.0087473,7886166.355459123
1991,1035971959.2592344,11541665.861213641
1992,856545333.0465035,12043175.01626697
1993,856545327.0643815,7886082.618602275
1994,856545329.8515644,7886393.086666498
1995,900545248.4780861,15700399.253731731
1996,988550503.1830001,7895827.111419059
1997,1511781264.0391185,2361984601.45547
1998,1445010240.5098617,2237331860.2772064
1999,2341480920.2321987,1894074386.128954
2000,2209127624.748768,1716214293.3256326
2001,2032817745.928962,1517222865.2415652
2002,2032529134.3758357,1308195906.051479
2003,2032266680.8250117,1116846899.7194693
2004,2032100119.6357462,985916248.9747041
2005,1135253730.263164,1225537336.2886186
2006,1135358104.8692815,1288232073.7459023
2007,1311543608.0193918,1434324027.1817887
2008,1174959016.1940844,1829060705.6447222
2009,1068004960.6171639,7894098.4884385625
2010,1164548340.364066,15716222.628134644
2011,1164548344.2032502,15715276.806906858
2012,1076552135.1265273,15726972.167290648
2013,988545063.5569471,7885943.773364494
2014,900545247.0259204,7886255.605149601
2015,860777206.1757967,36978702.659466974
2016,863609282.9086126,53815311.56321426
2017,862205001.8624542,52225712.5865173
2018,863637970.5769929,78121862.33182111
2019,906223590.3799032,68174483.68260157
2020,995678515.404812,114906807.93943101
2021,1139493737.253086,89786888.62031963
2022,1075155785.3505297,124826097.35726169
2023,1073703694.8161951,82925682.73323655
2024,943119121.7569698,91157104.25169809
2025,765642656.172175,34717970.246815
2026,767042344.0801631,30792189.3931358
2027,765626885.8853757,28377054.31974745
2028,760009191.343208,15730038.294477697
2029,760003753.8854355,7889356.042794566
2030,760000140.5666851,7883059.262396705
2031,935999788.7169353,7882150.525246294
2032,1067999524.7757756,7882337.664861558
2033,1067999525.00122,7883082.381522744
2034,1164542901.1128154,7882732.346968813
2035,1164542901.000362,15692912.105290428
2036,1080762797.0004265,15153655.94777553
2037,994167753.2218316,21762352.196798906
2038,907579891.0197257,29873867.62018174
2039,862181990.8742359,32890909.162072986
2040,1043023494.4693764,50071305.58951607
2041,1041624875.4085406,45034165.58031268
2042,1043042325.9644439,58272883.63323173
2043,1085641742.367319,59642354.552100115
2044,1264775273.079259,78839712.45778486
2045,1482920486.4365077,2967667719.9575114
2046,1805456123.5624962,3092228628.0676146
2047,3777107263.2153788,2037145333.2252371
2048,3644272121.3362684,1535404147.8701725
2049,3467570054.413725,1026978445.1415454
2050,3467172947.433143,716180114.9003971
2051,3287659400.523093,661110851.2346202
2052,3466826726.739505,436011159.24420893
2053,3534305586.6445417,285812358.7202725
2054,3904762226.4339514,172212020.14908454
2055,4139530496.015525,182337717.11517033
2056,3778594939.06561,251235210.37279063
2057,3079223714.5483313,404157408.5492146
2058,3148431953.769538,554179175.1080931
2059,2563157133.4662905,789996449.7828234
2060,2438755748.730422,850461897.3366616
2061,1257684983.5766256,7886537.764631461
2062,1079971846.7006025,7885510.427643759
2063,1035971938.9229203,7885795.343727394
2064,1035971936.2412335,15700393.908064079
2065,1035971930.651321,7886599.167739385
2066,1035971928.1371005,7885562.081033276
2067,1079971845.618241,7885836.017500649
2068,1257690400.3059335,15721904.870888237
2069,1478646713.40709,1454252676.0007777
2070,1802215590.8028927,1255887360.9848154
2071,3819773652.8691425,608864610.9772534
2072,3642979156.385375,563698268.7378066
2073,3466857256.8552246,460801479.24438226
2074,3591677350.7047653,330395826.7899496
2075,3816061359.6133604,345143754.07696325
2076,4116173358.4443254,221601061.97923383
2077,4229583320.213296,165374072.38050804
2078,4300790907.63256,169527038.09788793
2079,4425583591.423853,181226308.51473832
2080,3936431095.4323635,261166770.4185599
2081,2871231171.0983257,446680260.0607534
2082,2615542299.6622257,590543166.3080866
2083,2077593626.1988184,858429236.5627534
2084,1989730536.655116,939426169.6799058
2085,1257684978.1652696,15700286.732036557
2086,1079971839.824705,7885878.532936395
2087,1035971929.8539566,7886153.310126631
2088,1035971931.1600267,15699755.005528646
2089,1035971927.784897,7885608.028221185
2090,1035971921.8402743,7885869.72778002
2091,1079971836.13409,7886131.925889622
2092,1257690393.9021938,15719810.323668513
2093,1478936510.19171,1593790396.5576756
2094,1802405442.435063,1369093634.7767797
2095,3775295397.17802,788837179.2401749
2096,3642976960.203724,553525910.151452
2097,3466803588.104143,410193606.7331009
2098,3466712602.5438848,330748319.5256498
2099,3287297280.7405562,353521013.70285374
2100,3466599874.350353,239904477.6371678
2101,3466534026.556135,181865390.0840313
2102,3466507727.305275,152372591.27366394
2103,3986768077.2759185,221901063.03887105
2104,3372374309.8814297,285502918.46098065
2105,2518847443.7140017,464619754.2840398
2106,2615566000.8232083,602331186.5482391
2107,2077609372.2914667,870515980.3316684
2108,1989727972.4964132,943966170.210186
2109,1257684970.0943484,7886180.061805091
2110,1079971842.1741564,15699785.674762018
2111,1035971925.3479964,7886286.31345901
2112,1035971916.8624382,7886512.676175078
2113,1035971920.2979417,7885451.590606363
2114,1035971924.1858803,15699646.96619077
2115,1079971831.5483034,7886197.435766627
2116,1257690385.389534,15722683.150918994
2117,1479503962.8019729,1859313490.1640165
2118,1802712850.7204041,1555731008.4555795
2119,3775461206.0718036,904765491.3433472
2120,3643197089.6677275,724861577.5199072
2121,3466983218.5800023,563087332.9294116
2122,3466830879.9670544,439318580.7445758
2123,3287408974.2304597,439733906.24652857
2124,3466720240.4791317,345134257.89869124
2125,3466654037.4951463,289177174.9319072
2126,3466636190.544792,274506764.8352113
2127,3642694798.8436136,327299207.77758163
2128,3236562357.0764937,464976496.32299936
2129,2519326535.5596004,872330889.3715632
2130,2616111607.001746,1045925067.1496634
2131,2078265460.3207104,1360799970.4821503
2132,1990508032.1910682,1512894908.9689775
2133,1257684967.5400631,15699857.809261637
2134,1079971827.9045382,7885628.364779898
2135,1035971917.1309843,7885877.862672883
2136,1035971917.6414212,7886102.798056026
2137,1035971918.2251341,15699590.493910091
2138,1035971909.839814,7885495.78497563
2139,1079971822.6846924,7885732.077568683
2140,1264747335.3819742,55251997.71726373
2141,1705146115.3256469,2583825226.1397395
2142,1805566029.9364994,3226672040.148782
2143,3777996326.5627484,2553045409.729848
2144,3645384297.7371664,2218833467.5478144
2145,3468742410.6571817,1814636754.212477
2146,3468220501.1538973,1479982985.6460452
2147,3288487486.7923226,1284392132.9777393
2148,3467577253.3347783,1039674079.2055187
2149,3467282521.202645,799212030.0051763
2150,3467033426.973613,606163744.312926
2151,3643112704.5981817,680344443.6535636
2152,3237017953.5826254,829926346.6042143
2153,2519677628.6480722,1127495575.673005
2154,2585596051.7452784,1207137378.2753086
2155,2078418116.506328,1444680516.5340621
2156,1990740389.171764,1666553482.916718
2157,1257684959.9317276,7885941.214321095
2158,1079971822.7077758,7886175.828637809
2159,1035971913.4959409,7886411.565583659
2160,856545294.8213335,15698864.344922516
2161,856545290.6276906,7885756.074821528
2162,862191650.7685605,39381453.050855026
2163,907612822.0090555,55488276.167119324
2164,994219692.064154,66481704.522011
2165,1482495833.9998066,2852754165.9529605
2166,1446465525.4477878,3057228326.197879
2167,2342414350.45836,2443861090.5631714
2168,2209540597.189752,1916905321.1826785
2169,2032591714.2220562,1300852067.6701972
2170,2032313460.6943123,1141967872.6390321
2171,2032290918.2580562,1140714171.2143843
2172,2032293074.0912373,1137315127.120188
2173,1135497246.628256,1391936277.1942594
2174,1135812505.967778,1613229177.8765025
2175,1312333392.0908883,1933172563.8552802
2176,1175730748.0487843,2250789089.2178807
2177,1068004902.5847607,7893467.421788701
2178,1133791079.0807703,15713696.356204713
2179,1164548287.2370408,15713352.100142652
2180,1076552061.7766569,15726295.099171497
2181,988545022.7650112,7885676.351015231
2182,900545205.0378655,7885900.099509496
2183,856545294.5288807,15700469.324824074
2184,856543481.7342497,7881978.662498841
